,listing__statPrice,product-subtitle,Model,Box,Papers,Age,Movement,ConditionGrade,CaseSize,Case,Dial,Bracelet,LOT,Location,Seller
316,17952.885,GMT-MasterII,126710BLNR,Yes,Yes,2020,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelJubilee,#002399,"Surrey,UnitedKingdom",
317,13763.878499999999,Sea-Dweller,126600,Yes,Yes,2021,automatic,A,43mm,StainlessSteel,Black,StainlessSteelOyster,#002398,"London,UnitedKingdom",
318,0.0,Submariner,116610LN,Yes,Yes,2018,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#004598,"Bedford,Bedfordshire,UnitedKingdom",
319,20346.603,Daytona,116520,Yes,No,2006,automatic,A,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#002388,"Cardiff,Wales,UnitedKingdom",
320,27614.03,Submariner,16610LV,Yes,Yes,2004,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#002389,"Norwich,UnitedKingdom",
321,6109.2492,Datejust36,116234,Yes,Yes,2011,automatic,A,36mm,StainlessSteelandWhiteGold,SilverBaton,StainlessSteelJubilee,#002385,"London,UnitedKingdom",
322,7606.6142,Air-King,116900,Yes,Yes,2022,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelOyster,#002382,"London,UnitedKingdom",
323,24556.786,Sky-Dweller,326934,Yes,Yes,2021,automatic,A,42mm,StainlessSteelandWhiteGold,BlueBaton,StainlessSteelOyster,#002380,"Surrey,UnitedKingdom",
324,21623.148492,Daytona,116520,Yes,No,2000,automatic,A,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#002381,"Cardiff,Wales,UnitedKingdom",
325,34140.96,Daytona,116500LN,Yes,Yes,2021,automatic,AAA,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#002372,"Cambridge,Cambridgeshire,UnitedKingdom",
326,16122.119999999999,Submariner,126613LB,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteelandYellowGold,Blue,SteelandYellowGoldOyster,#002373,"EastMidlands,UnitedKingdom",
327,40283.404,GMT-MasterII,126715CHNR,Yes,Yes,2020,automatic,A,40mm,RoseGold,Black,RoseGoldOyster,#002366,"Guildford,Surrey,UnitedKingdom",
328,58921.25,Daytona,116505,Yes,Yes,2021,automatic,A,40mm,RoseGold,ChocolateBaton,RoseGoldOyster,#002357,"WaltononThames,Surrey,UnitedKingdom",
329,10998.240525000001,Submariner,11661OLN,Yes,Yes,2013,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelOyster,#002356,"Nuneaton,WestMidlands,UnitedKingdom",
330,19053.296,GMT-MasterII,126711CHNR,Yes,Yes,2021,automatic,A,40mm,StainlessSteelandRoseGold,Black,SteelandRoseGoldOyster,#002335,"London,UnitedKingdom",
331,8661.24,Datejust36,126200,Yes,Yes,2022,automatic,AA,36mm,StainlessSteel,BlueMotifBaton,StainlessSteelJubilee,#,"Gloucester,Gloucestershire,UnitedKingdom",
332,19908.8225,Submariner,116610LV,Yes,Yes,2018,automatic,A,40mm,StainlessSteel,Green,StainlessSteelOyster,#002316,"Malvern,Worcestershire,UnitedKingdom",
333,33661.124,GMT-MasterII,126720VNTR,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelOyster,#002312,"London,UnitedKingdom",
334,20437.111,Sky-Dweller,326933,Yes,Yes,2022,automatic,AAA,42mm,StainlessSteelandYellowGold,BlackBaton,SteelandYellowGoldOyster,#002310,"Leeds,WestYorkshire,UnitedKingdom",
335,10819.647,LadyDatejust26,179368,Yes,Yes,2006,automatic,AA,26mm,YellowGoldwithDiamond,MotherofPearlwithRuby,YellowGoldOyster,#002307,"Northampton,Northamptonshire,UnitedKingdom",
336,12272.7178,OysterPerpetual41,124300,Yes,Yes,2022,automatic,AA,41mm,StainlessSteel,GreenBaton,StainlessSteelOyster,#002294,"BuryStEdmunds,Cambridgeshire,UnitedKingdom",
337,45277.988000000005,Daytona,116515LN,Yes,Yes,2021,automatic,AA,40mm,RoseGold,BlackBaton,BlackOysterflex,#002290,"London,UnitedKingdom",
338,11329.3485,ExplorerII,226570,Yes,Yes,2022,automatic,AA,42mm,StainlessSteel,Black,StainlessSteelOyster,#002285,"Newcastle,TyneandWear,UnitedKingdom",
339,13618.124999999998,Submariner,116610LN,Yes,Yes,2020,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelOyster,#002265,"Surrey,UnitedKingdom",
340,52354.12499999999,Day-Date40,228239,Yes,Yes,2019,automatic,AAA,40mm,WhiteGold,OliveRomanNumeral,WhiteGoldPresident,#002264,"London,UnitedKingdom",
341,21391.217249999998,Submariner,16610LV,Yes,Yes,2005,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelOyster,#002254,"Liverpool,Merseyside,UnitedKingdom",
342,39769.587,Daytona,116528,Yes,Yes,2006,automatic,A,40mm,YellowGold,Black,YellowGoldOyster,#0022258,"Crawley,WestSussex,UnitedKingdom",
343,27887.3681,Sky-Dweller,326934,Yes,Yes,2019,automatic,AAA,42mm,StainlessSteel,BlueBaton,StainlessSteelOyster,#002245,"Nantwich,Cheshire,UnitedKingdom",
344,7336.000099999999,Datejust31,278274,Yes,Yes,2020,automatic,A,31mm,StainlessSteelandWhiteGold,PinkBaton,StainlessSteelOyster,#002241,"GreaterLondon,UnitedKingdom",
345,21207.70938,Daytona,116503,Yes,Yes,2016,automatic,A,40mm,StainlessSteelandYellowGold,WhiteBaton,SteelandYellowGoldOyster,#002297,"Northampton,Northamptonshire,UnitedKingdom",
346,23350.981,Daytona,116519,No,No,2001,automatic,A,40mm,WhiteGold,WhiteArabicNumeral,BlackAlligator,#002223,"London,UnitedKingdom",
347,36793.5,Sky-Dweller,326238,Yes,Yes,2021,automatic,AA,42mm,YellowGold,BlackBaton,BlackOysterflex,#002210,"Surrey,UnitedKingdom",
348,12571.112500000001,Deepsea,126660,Yes,Yes,2020,automatic,A,44mm,StainlessSteel,Black,StainlessSteelOyster,#002209,"Liverpool,Merseyside,UnitedKingdom",
349,9446.3446,DatejustII,116334,Yes,Yes,2016,automatic,A,41mm,StainlessSteel,SilverwithDiamond,StainlessSteelOyster,#002197,"Liverpool,Merseyside,UnitedKingdom",
350,78515.072,Daytona,116508,Yes,Yes,2021,automatic,AA,40mm,YellowGold,GreenBaton,YellowGoldOyster,#002202,"Southampton,Hampshire,UnitedKingdom",
351,17481.8715,GMT-MasterII,126710BLNR,Yes,Yes,2019,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelJubilee,#002201,"London,UnitedKingdom",
352,10270.075200000001,Datejust41,126334,Yes,Yes,2022,automatic,AA,41mm,StainlessSteelandWhiteGold,SilverBaton,StainlessSteelOyster,#002195,"London,UnitedKingdom",
353,21395.99,Submariner,116610LV,Yes,Yes,2018,automatic,A,40mm,StainlessSteel,Green,StainlessSteel,#002193,"Brecon,Wales,UnitedKingdom",
354,47376.835,Day-Date40,228235,Yes,Yes,2021,automatic,AA,40mm,RoseGold,SundustBaguetteDiamondBaton,RoseGoldPresident,#002192,"Chester,Cheshire,UnitedKingdom",
355,9756.279750000002,Deepsea'JamesCameron',116660,Yes,No,2010's,automatic,A,44mm,StainlessSteel,Black,StainlessSteelOyster,#002183,"Windhoek,KhomasRegion,Namibia",
356,5951.43015,OysterPerpetual34,124200,Yes,Yes,2021,automatic,AAA,34mm,StainlessSteel,PinkBaton,StainlessSteelOyster,#002167,"Manchester,UnitedKingdom",
357,105653.2239,Daytona,116506,Yes,Yes,2015,automatic,A,40mm,Platinum,IceBlueBaton,PlatinumOyster,#002172,"London,UnitedKingdom",
358,26382.6285,Daytona,16518,Yes,No,1998,automatic,A,40mm,YellowGold,WhiteArabicNumeral,BrownAlligator,#002176,"Cardiff,Wales,UnitedKingdom",
359,17486.16075,Yacht-MasterII,116680,Yes,Yes,2019,automatic,A,44mm,StainlessSteel,White,StainlessSteelOyster,#002174,"Cardiff,Wales,UnitedKingdom",
360,45095.888249999996,Day-Date40,228235,Yes,Yes,2020,automatic,AAA,40mm,RoseGold,BrownRomanNumeral,RoseGoldPresident,#002165,"Chester,Cheshire,UnitedKingdom",
361,12556.193625,GMT-MasterII,116710LN,Yes,Yes,2018,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#002170,"London,UnitedKingdom",
362,12347.755000000001,Datejust36,126234,Yes,Yes,2022,automatic,AA,36mm,StainlessSteelandWhiteGold,MintGreenBaton,StainlessSteelJubilee,#002162,"HenleyonThames,Oxfordshire,UnitedKingdom",
363,17196.3883,GMT-MasterII,116710BLNR,Yes,Yes,2018,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#002160,"Brecon,Wales,UnitedKingdom",
364,17421.3375,Deepsea'JamesCameron',126660,Yes,Yes,2020,automatic,AA,44mm,StainlessSteel,Black,StainlessSteelOyster,#002159,"London,UnitedKingdom",
365,11125.205,Day-Date,18038,No,No,1978,automatic,A,36mm,YellowGold,ChampagnewithDiamond,YellowGoldPresident,#002158,"London,UnitedKingdom",
366,25063.49755,Submariner,116610LV,Yes,Yes,2020,automatic,AAA,40mm,StainlessSteel,Green,StainlessSteelOyster,#002136,"Liverpool,Merseyside,UnitedKingdom",
367,84111.483,Day-Date40,228206,Yes,Yes,2021,automatic,AA,40mm,Platinum,IceBlueBatonwithDiamond,PlatinumPresident,#002146,"Chester,Cheshire,UnitedKingdom",
368,19019.64775,GMT-MasterII,126710BLNR,Yes,Yes,2019,automatic,A,40mm,StainlessSteel,Black,StainlessSteelJubilee,#002142,"London,UnitedKingdom",
369,7434.39,Air-King,116900,Yes,Yes,2016,automatic,A,40mm,StainlessSteel,BlackArabicNumeral,StainlessSteelOyster,#002138,"Brecon,Wales,UnitedKingdom",
370,8053.922500000001,ExplorerII,216570,Yes,No,2010,automatic,A,42mm,StainlessSteel,White,StainlessSteelOyster,#002132,"London,UnitedKingdom",
371,15029.92179,Sea-Dweller43,126600,Yes,Yes,2017,automatic,A,43mm,StainlessSteel,Black,StainlessSteelOyster,#002133,"Edinburgh,UnitedKingdom",
372,19911.177,Submariner,126610LV,Yes,Yes,2021,automatic,AA,41mm,StainlessSteel,Black,StainlessSteelOyster,#002129,"Edinburgh,UnitedKingdom",
373,5550.9948,Datejust36,116234,Yes,No,2016,automatic,A,36mm,StainlessSteel,SilverRomanNumeral,StainlessSteelOyster,#002128,"London,UnitedKingdom",
374,52794.554509999994,Daytona,116509,Yes,Yes,2022,automatic,AA,40mm,WhiteGold,BlueBaton,WhiteGoldOyster,#002033,"Birmingham,WestMidlands,UnitedKingdom",
375,9721.2069,Submariner,16613,No,No,2008,automatic,A,40mm,StainlessandYellowGold,SilverDiamondandSapphire,SteelandYellowGoldOyster,#002124,"London,UnitedKingdom",
376,26715.31674,Daytona,116520,Yes,Yes,2002,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelOyster,#002121,"Brighton,EastSussex,UnitedKingdom",
377,9601.192,Datejust36,126234,Yes,Yes,2021,automatic,A,36mm,StainlessSteelandWhiteGold,BlueBaton,StainlessSteelJubilee,#002119,"Chester,Cheshire,UnitedKingdom",
378,21933.827999999998,Submariner,116610LV,Yes,Yes,2014,automatic,A,40mm,StainlessSteel,Green,StainlessSteelOyster,#002116,"Brighton,EastSussex,UnitedKingdom",
379,18278.19,OysterPerpetual36,126000,Yes,Yes,2021,automatic,AA,36mm,StainlessSteel,TurquoiseBaton,StainlessSteelOyster,#002104,"Brighton,EastSussex,UnitedKingdom",
380,11819.8962,Datejust36,126233,Yes,Yes,2021,automatic,AA,36mm,StainlessSteelandYellowGold,SlateRomanNumeral,SteelandYellowGoldOyster,#2103,"Brighton,EastSussex,UnitedKingdom",
381,15085.27475,Datejust41,126331,Yes,Yes,2021,automatic,AAA,41mm,StainlessSteelandRoseGold,ChocolateBaton,SteelandRoseGoldJubilee,#00294,"Brighton,EastSussex,UnitedKingdom",
382,10713.6237,Cellini,50505,Yes,Yes,2017,automatic,A,39mm,RoseGold,WhiteBaton,BrownAlligator,#002091,"Marylebone,London,UnitedKingdom",
383,46795.138000000006,GMT-MasterII,126715CHNR,Yes,Yes,2021,automatic,AA,40mm,RoseGold,Black,RoseGoldOyster,#001967,"Hornchurch,GreaterLondon,UnitedKingdom",
384,15329.07425,Submariner,116613LB,Yes,Yes,2017,automatic,A,40mm,StainlessSteelandYellowGold,Blue,SteelandYellowGoldOyster,#00284,"London,UnitedKingdom",
385,19708.80975,OysterPerpetual41,124300,Yes,Yes,2022,automatic,AA,41mm,StainlessSteel,YellowBaton,StainlessSteelOyster,#00281,"Cambridge,Cambridgeshire,UnitedKingdom",
386,16621.71425,Submariner,16610LV,Yes,Yes,2005,automatic,A,40mm,StainlessSteel,Black,StainlessSteel,#002074,"London,UnitedKingdom",
387,21639.59025,GMT-MasterII,126710BLRO,Yes,Yes,2020,automatic,A,40mm,StainlessSteel,Black,StainlessSteelJubilee,#002072,"London,UnitedKingdom",
388,28852.787,OysterPerpetual41,124300,Yes,Yes,2022,automatic,AA,41mm,StainlessSteel,TurquoiseBaton,StainlessSteel,#,"Cambridge,Cambridgeshire,UnitedKingdom",
389,13799.159000000001,Datejust41,126333,Yes,Yes,2021,automatic,A,41mm,StainlessSteelandYellowGold,BlackwithDiamond,SteelandYellowGoldOyster,#001900,"London,UnitedKingdom",
390,23927.972999999998,Daytona,116503,Yes,Yes,2021,automatic,AA,40mm,StainlessSteelandYellowGold,BlackBaton,SteelandYellowGoldOyster,#002066,"WaltononThames,Surrey,UnitedKingdom",
391,30294.073184999997,Daytona,16519,No,No,1997,automatic,A,40mm,WhiteGold,WhiteArabicNumeral,BlackAlligator,#002064,"Marylebone,London,UnitedKingdom",
392,47226.2625,GMT-MasterII,126715CHNR,Yes,Yes,2021,automatic,A,40mm,RoseGold,Black,RoseGoldOyster,#002063,"London,UnitedKingdom",
393,4011.1296,DatejustOysterquartz,17013,Yes,Yes,1988,quartz,A,36mm,StainlessSteelandYellowGold,ChampagneBaton,StainlessSteelandYellowGold,#002055,"London,UnitedKingdom",
394,11155.9542,Explorer,124273,Yes,Yes,2021,automatic,AA,36mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#002044,"Cobham,Surrey,UnitedKingdom",
395,8117.525000000001,OysterPerpetual36,126000,Yes,Yes,2020,automatic,A,36mm,StainlessSteel,SilverBaton,StainlessSteelOyster,#002046,"London,UnitedKingdom",
396,27474.7,Yacht-Master40,116655,Yes,Yes,2015,automatic,A,40mm,RoseGold,Black,BlackRubber,#002051,"EastGrinstead,WestSussex,UnitedKingdom",
397,8242.41,Air-King,116900,Yes,Yes,2016,automatic,A,40mm,StainlessSteel,BlackArabicNumeral,StainlessSteelOyster,#002050,"Surrey,UnitedKingdom",
398,10927.4375,Milgauss,116400GV,Yes,Yes,2008,automatic,AAA,40mm,StainlessSteel,BlackBaton,StainlessSteel,#002047,"Surrey,UnitedKingdom",
399,23771.396985,Daytona,16520,Yes,No,1997,automatic,A,40mm,StainlessSteel,Black,StainlessSteel,#002038,"London,UnitedKingdom",
400,27204.834749999998,Daytona,116520,Yes,Yes,2001,automatic,A,40mm,StainlessSteel,BlackBaton,StainlessSteel,#002035,"London,UnitedKingdom",
401,19497.5895,OysterPerpetual36,126000,Yes,Yes,2022,automatic,AA,36mm,StainlessSteel,TurquoiseBaton,StainlessSteel,#002029,"MeltonMowbray,Leicestershire,UnitedKingdom",
402,23648.6892,Daytona,116520,Yes,No,2012,automatic,A,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#002028,"Southend,Essex,UnitedKingdom",
403,7234.0848,Yacht-Master,16622,Yes,No,2005,automatic,B,40mm,StainlessSteelandPlatinum,Silver,StainlessSteelOyster,#002023,"Southampton,UnitedKingdom",
404,33052.284,Submariner,16618,Yes,No,1999,automatic,A,40mm,YellowGold,Blue,YellowGoldOyster,#002021,"Yeovil,Somerset,UnitedKingdom",
405,9441.72792,Datejust36,126234,Yes,Yes,2022,automatic,AA,36mm,StainlessSteelandWhiteGold,SilverBaton,StainlessSteelOyster,#002022,"London,UnitedKingdom",
406,23341.079999999998,Daytona,116503,Yes,Yes,2016,automatic,A,40mm,StainlessSteelandYellowGold,MotherofPearlwithDiamond,SteelandYellowGoldOyster,#002009,"Sittingbourne,Kent,UnitedKingdom",
407,20502.3,Yacht-MasterII,116681,Yes,Yes,2019,automatic,A,44mm,StainlessSteelandRoseGold,White,SteelandRoseGoldOyster,#002008,"London,UnitedKingdom",
408,41004.6,Daytona,116500LN,Yes,Yes,2021,automatic,AAA,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#002007,"Cambridge,Cambridgeshire,UnitedKingdom",
409,16131.0705,Datejust36,126283RBR,Yes,Yes,2022,automatic,AA,36mm,SteelandYellowGold,GoldenPalmMotifBaton,SteelandYellowGoldJubilee,#002002,"Sunningdale,Berkshire,UnitedKingdom",
410,31186.7363,Daytona,116518,Yes,No,2010's,automatic,A,40mm,YellowGold,BlueArabicNumeral,BlackAlligator,#002004,"London,UnitedKingdom",
411,11681.9175,Submariner,16613,Yes,Yes,2005,automatic,A,40mm,StainlessSteelandYellowGold,Blue,SteelandYellowGoldOyster,#,"Dundee,Angus,UnitedKingdom",
412,39781.665,Day-Date40,228238,Yes,Yes,2022,automatic,AA,40mm,Yellowgold,SilverMotifBaton,YellowGold,#001990,"HenleyonThames,Oxfordshire,UnitedKingdom",
413,38127.0395,Daytona,116509,Yes,Yes,2010,automatic,A,40mm,StainlessSteel,WhiteArabicNumeral,StainlessSteelOyster,#001970,"Hexham,Northumberland,UnitedKingdom",
414,33339.4115,Yacht-Master40,126655,Yes,Yes,2020,automatic,AA,40mm,RoseGold,Black,BlackOysterflex,#001933,"Edinburgh,UnitedKingdom",
415,13209.9555,Submariner,116613LN,Yes,Yes,2013,automatic,A,40mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#001977,"London,UnitedKingdom",
416,49695.852591,Sky-Dweller,326938,Yes,Yes,2022,automatic,AA,42mm,YellowGold,BlackBaton,YellowGoldOyster,#,"London,UnitedKingdom",
417,13120.12975,Submariner,124060,Yes,Yes,2022,automatic,AA,41mm,StainlessSteel,Black,StainlessSteelOyster,#001980,"Geneva,Switzerland",
418,26012.677355,Daytona,116520,Yes,Yes,2008,automatic,AA,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#001972,"Surrey,UnitedKingdom",
419,18173.154499999997,Submariner,126613LB,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteelandYellowGold,Blue,SteelandYellowGold,#001969,"Birmingham,WestMidlands,UnitedKingdom",
420,16606.503249999998,Sea-Dweller,126603,Yes,Yes,2021,automatic,A,43mm,StainlessSteel,Black,StainlessSteelOyster,#001968,"Basingstoke,Hampshire,UnitedKingdom",
421,20805.1286,GMT-MasterII,126710BLRO,Yes,Yes,2019,automatic,A,40mm,StainlessSteel,Black,StainlessSteelJubilee,#001965,"TunbridgeWells,Kent,UnitedKingdom",
422,6893.2654999999995,OysterPerpetual31,277200,Yes,Yes,2022,automatic,AA,31mm,StainlessSteel,PinkBaton,StainlessSteelOyster,#001963,"BuryStEdmunds,UnitedKingdom",
423,22561.488,GMT-MasterII,126710BLNR,Yes,Yes,2022,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelOyster,#001949,"Brampton,Cumbria,UnitedKingdom",
